2026-02-06 23:22:24 | DEBUG    | lintro.plugins.discovery:discover_all_tools:159 | Discovering tools...
2026-02-06 23:22:26 | DEBUG    | lintro.plugins.execution_preparation:prepare_execution:197 | Prepared execution: 54 files, cwd=/Users/eiteldagnin/Code/ui-framework, timeout=30.0s
2026-02-06 23:22:26 | DEBUG    | lintro.plugins.base:_prepare_execution:402 | [bandit] Ready: 54 files, timeout=30.0s
2026-02-06 23:22:26 | DEBUG    | lintro.tools.core.command_builders:get_command:256 | Running in venv (/Users/eiteldagnin/Code/ui-framework/.venv), using python -m bandit
2026-02-06 23:22:26 | DEBUG    | lintro.tools.definitions.bandit:check:324 | [bandit] Running: /Users/eiteldagnin/Code/ui-framework/.venv/bin/python3 -m bandit -r -a vuln -f json -q /Users/eiteldagnin/Code/ui-framework/reports/2026/02.February/06-02-2026/12.58.21/tests.py...
2026-02-06 23:22:26 | DEBUG    | lintro.tools.core.command_builders:get_command:256 | Running in venv (/Users/eiteldagnin/Code/ui-framework/.venv), using python -m ruff
2026-02-06 23:22:26 | DEBUG    | lintro.plugins.subprocess_executor:run_subprocess:158 | Running subprocess: /Users/eiteldagnin/Code/ui-framework/.venv/bin/python3 -m ruff check --output-format... (timeout=30.0s, cwd=/Users/eiteldagnin/Code/ui-framework)
2026-02-06 23:22:26 | DEBUG    | lintro.plugins.file_discovery:discover_files:108 | File discovery: 22 files matching ['*.js', '*.mjs', '*.cjs', '*.jsx', '*.ts', '*.mts', '*.cts', '*.tsx', '*.vue', '*.svelte', '*.astro']
2026-02-06 23:22:26 | DEBUG    | lintro.plugins.execution_preparation:prepare_execution:183 | Files to process: ['/Users/eiteldagnin/Code/ui-framework/report-ui/eslint.config.js', '/Users/eiteldagnin/Code/ui-framework/report-ui/src/App.tsx', '/Users/eiteldagnin/Code/ui-framework/report-ui/src/components/CommandBar.tsx', '/Users/eiteldagnin/Code/ui-framework/report-ui/src/components/JourneyDetailPanel.tsx', '/Users/eiteldagnin/Code/ui-framework/report-ui/src/components/JourneyList.tsx', '/Users/eiteldagnin/Code/ui-framework/report-ui/src/components/JourneyRow.tsx', '/Users/eiteldagnin/Code/ui-framework/report-ui/src/components/OutcomePanel.tsx', '/Users/eiteldagnin/Code/ui-framework/report-ui/src/components/PageReference.tsx', '/Users/eiteldagnin/Code/ui-framework/report-ui/src/components/StateGraph.tsx', '/Users/eiteldagnin/Code/ui-framework/report-ui/src/components/StatsSummary.tsx', '/Users/eiteldagnin/Code/ui-framework/report-ui/src/components/StepTimeline.tsx', '/Users/eiteldagnin/Code/ui-framework/report-ui/src/components/StepTimelineNode.tsx', '/Users/eiteldagnin/Code/ui-framework/report-ui/src/lib/flow-utils.ts', '/Users/eiteldagnin/Code/ui-framework/report-ui/src/main.tsx', '/Users/eiteldagnin/Code/ui-framework/report-ui/src/types.ts', '/Users/eiteldagnin/Code/ui-framework/report-ui/vite.config.ts', '/Users/eiteldagnin/Code/ui-framework/src/flowscout/js/discovery.ts', '/Users/eiteldagnin/Code/ui-framework/src/flowscout/js/dom_structure.ts', '/Users/eiteldagnin/Code/ui-framework/src/flowscout/js/form_state.ts', '/Users/eiteldagnin/Code/ui-framework/src/flowscout/js/keyboard_hints.ts', '/Users/eiteldagnin/Code/ui-framework/src/flowscout/js/signals.ts', '/Users/eiteldagnin/Code/ui-framework/src/flowscout/js/visible_text.ts']
2026-02-06 23:22:26 | DEBUG    | lintro.plugins.execution_preparation:prepare_execution:197 | Prepared execution: 22 files, cwd=/Users/eiteldagnin/Code/ui-framework, timeout=30.0s
2026-02-06 23:22:26 | DEBUG    | lintro.plugins.base:_prepare_execution:402 | [oxlint] Ready: 22 files, timeout=30.0s
2026-02-06 23:22:26 | DEBUG    | lintro.tools.definitions.oxlint:check:257 | [OxlintPlugin] Discovered 22 files matching patterns: ['*.js', '*.mjs', '*.cjs', '*.jsx', '*.ts', '*.mts', '*.cts', '*.tsx', '*.vue', '*.svelte', '*.astro']
2026-02-06 23:22:26 | DEBUG    | lintro.tools.definitions.oxlint:check:261 | [OxlintPlugin] Exclude patterns applied: ['.git', '.hg', '.svn', '__pycache__', '*.pyc', '*.pyo', '*.pyd', '*cache*', '.coverage', 'htmlcov', 'dist', 'build', '*.egg-info']
2026-02-06 23:22:26 | DEBUG    | lintro.tools.definitions.oxlint:check:265 | [OxlintPlugin] Files to check (first 10): ['/Users/eiteldagnin/Code/ui-framework/report-ui/eslint.config.js', '/Users/eiteldagnin/Code/ui-framework/report-ui/src/App.tsx', '/Users/eiteldagnin/Code/ui-framework/report-ui/src/components/CommandBar.tsx', '/Users/eiteldagnin/Code/ui-framework/report-ui/src/components/JourneyDetailPanel.tsx', '/Users/eiteldagnin/Code/ui-framework/report-ui/src/components/JourneyList.tsx', '/Users/eiteldagnin/Code/ui-framework/report-ui/src/components/JourneyRow.tsx', '/Users/eiteldagnin/Code/ui-framework/report-ui/src/components/OutcomePanel.tsx', '/Users/eiteldagnin/Code/ui-framework/report-ui/src/components/PageReference.tsx', '/Users/eiteldagnin/Code/ui-framework/report-ui/src/components/StateGraph.tsx', '/Users/eiteldagnin/Code/ui-framework/report-ui/src/components/StatsSummary.tsx']
2026-02-06 23:22:26 | DEBUG    | lintro.tools.definitions.oxlint:check:268 | [OxlintPlugin] Working directory: /Users/eiteldagnin/Code/ui-framework
2026-02-06 23:22:26 | DEBUG    | lintro.tools.definitions.oxlint:check:292 | [OxlintPlugin] Running: oxlint --format json report-ui/eslint.config.js report-ui/src/App.tsx report-ui/src/components/CommandBar.tsx report-ui/src/components/JourneyDetailPanel.tsx report-ui/src/components/JourneyList.tsx report-ui/src/components/JourneyRow.tsx report-ui/src/components/OutcomePanel.tsx report-ui/src/components/PageReference.tsx report-ui/src/components/StateGraph.tsx report-ui/src/components/StatsSummary.tsx report-ui/src/components/StepTimeline.tsx report-ui/src/components/StepTimelineNode.tsx report-ui/src/lib/flow-utils.ts report-ui/src/main.tsx report-ui/src/types.ts report-ui/vite.config.ts src/flowscout/js/discovery.ts src/flowscout/js/dom_structure.ts src/flowscout/js/form_state.ts src/flowscout/js/keyboard_hints.ts src/flowscout/js/signals.ts src/flowscout/js/visible_text.ts (cwd=/Users/eiteldagnin/Code/ui-framework)
2026-02-06 23:22:26 | DEBUG    | lintro.plugins.subprocess_executor:run_subprocess:158 | Running subprocess: oxlint --format json report-ui/eslint.config.js report-ui/src/App.tsx... (timeout=30.0s, cwd=/Users/eiteldagnin/Code/ui-framework)
2026-02-06 23:22:26 | DEBUG    | lintro.tools.implementations.ruff.check:execute_ruff_check:128 | [ruff] check command: /Users/eiteldagnin/Code/ui-framework/.venv/bin/python3 -m ruff check --output-format json reports/2026/02.February/06-02-2026/12.58.21/tests.py reports/2026/02.February/06-02-2026/20.18.16/tests.py reports/2026/02.February/06-02-2026/20.50.18/tests.py reports/2026/02.February/06-02-2026/21.01.27/tests.py reports/2026/02.February/06-02-2026/21.02.55/tests.py reports/2026/02.February/06-02-2026/21.09.33/tests.py reports/2026/02.February/06-02-2026/21.17.49/tests.py reports/2026/02.February/06-02-2026/21.20.08/tests.py reports/2026/02.February/06-02-2026/21.23.27/tests.py reports/2026/02.February/06-02-2026/21.25.53/tests.py reports/2026/02.February/06-02-2026/21.47.14/tests.py reports/2026/02.February/06-02-2026/21.49.16/tests.py reports/2026/02.February/06-02-2026/21.51.36/tests.py reports/2026/02.February/06-02-2026/21.53.39/tests.py reports/2026/02.February/06-02-2026/21.57.50/tests.py reports/2026/02.February/06-02-2026/22.02.30/tests.py reports/2026/02.February/06-02-2026/22.10.10/tests.py reports/2026/02.February/06-02-2026/22.17.56/tests.py src/flowscout/__init__.py src/flowscout/analysis/__init__.py src/flowscout/analysis/detector.py src/flowscout/analysis/graph.py src/flowscout/analysis/narrative.py src/flowscout/analysis/verdict.py src/flowscout/cli.py src/flowscout/codegen/__init__.py src/flowscout/codegen/bdd.py src/flowscout/codegen/playwright_tests.py src/flowscout/core/__init__.py src/flowscout/core/browser.py src/flowscout/core/navigator.py src/flowscout/core/state.py src/flowscout/discovery/__init__.py src/flowscout/discovery/actions.py src/flowscout/discovery/elements.py src/flowscout/discovery/inputs.py src/flowscout/discovery/intent.py src/flowscout/js/__init__.py src/flowscout/reporting/__init__.py src/flowscout/reporting/html.py src/flowscout/reporting/terminal.py src/flowscout/storage/__init__.py src/flowscout/storage/db.py tests/conftest.py tests/test_actions.py tests/test_bdd.py tests/test_detector.py tests/test_elements.py tests/test_graph.py tests/test_inputs.py tests/test_intent.py tests/test_narrative.py tests/test_state.py tests/test_verdict.py
2026-02-06 23:22:26 | DEBUG    | lintro.tools.implementations.ruff.check:execute_ruff_check:129 | [ruff] check success: False
2026-02-06 23:22:26 | DEBUG    | lintro.tools.implementations.ruff.check:execute_ruff_check:133 | [ruff] check full output:
[
  {
    "cell": null,
    "code": "E402",
    "end_location": {
      "column": 37,
      "row": 223
    },
    "filename": "/Users/eiteldagnin/Code/ui-framework/src/flowscout/discovery/elements.py",
    "fix": null,
    "location": {
      "column": 1,
      "row": 223
    },
    "message": "Module level import not at top of file",
    "noqa_row": 223,
    "url": "https://docs.astral.sh/ruff/rules/module-import-not-at-top-of-file"
  }
]
2026-02-06 23:22:26 | DEBUG    | lintro.tools.core.command_builders:get_command:256 | Running in venv (/Users/eiteldagnin/Code/ui-framework/.venv), using python -m ruff
2026-02-06 23:22:26 | DEBUG    | lintro.plugins.subprocess_executor:run_subprocess:158 | Running subprocess: /Users/eiteldagnin/Code/ui-framework/.venv/bin/python3 -m ruff format --check... (timeout=30.0s, cwd=/Users/eiteldagnin/Code/ui-framework)
2026-02-06 23:22:26 | DEBUG    | lintro.plugins.file_discovery:discover_files:108 | File discovery: 0 files matching ['*.vue']
2026-02-06 23:22:26 | DEBUG    | lintro.plugins.base:_prepare_execution:397 | [vue-tsc] Early exit: No .vue files found to check.
2026-02-06 23:22:26 | DEBUG    | lintro.utils.async_tool_executor:run_tool_async:108 | Completed async execution of vue-tsc
2026-02-06 23:22:26 | DEBUG    | lintro.plugins.base:_prepare_execution:383 | [tsc] Preparing execution for 1 input paths
2026-02-06 23:22:26 | DEBUG    | lintro.plugins.file_discovery:discover_files:108 | File discovery: 0 files matching ['*.yml', '*.yaml', '.yamllint', '.yamllint.yml', '.yamllint.yaml']
2026-02-06 23:22:26 | DEBUG    | lintro.plugins.base:_prepare_execution:397 | [yamllint] Early exit: No .yml/.yaml files found to check.
2026-02-06 23:22:26 | DEBUG    | lintro.plugins.base:_prepare_execution:383 | [hadolint] Preparing execution for 1 input paths
2026-02-06 23:22:26 | DEBUG    | lintro.utils.async_tool_executor:run_tool_async:108 | Completed async execution of yamllint
2026-02-06 23:22:26 | DEBUG    | lintro.plugins.file_discovery:discover_files:108 | File discovery: 0 files matching ['*.rs']
2026-02-06 23:22:26 | DEBUG    | lintro.plugins.base:_prepare_execution:397 | [rustfmt] Early exit: No .rs files found to check.
2026-02-06 23:22:26 | DEBUG    | lintro.plugins.base:_prepare_execution:383 | [taplo] Preparing execution for 1 input paths
2026-02-06 23:22:26 | DEBUG    | lintro.utils.async_tool_executor:run_tool_async:108 | Completed async execution of rustfmt
2026-02-06 23:22:26 | DEBUG    | lintro.tools.implementations.ruff.check:execute_ruff_check:172 | [ruff] format --check command: /Users/eiteldagnin/Code/ui-framework/.venv/bin/python3 -m ruff format --check reports/2026/02.February/06-02-2026/12.58.21/tests.py reports/2026/02.February/06-02-2026/20.18.16/tests.py reports/2026/02.February/06-02-2026/20.50.18/tests.py reports/2026/02.February/06-02-2026/21.01.27/tests.py reports/2026/02.February/06-02-2026/21.02.55/tests.py reports/2026/02.February/06-02-2026/21.09.33/tests.py reports/2026/02.February/06-02-2026/21.17.49/tests.py reports/2026/02.February/06-02-2026/21.20.08/tests.py reports/2026/02.February/06-02-2026/21.23.27/tests.py reports/2026/02.February/06-02-2026/21.25.53/tests.py reports/2026/02.February/06-02-2026/21.47.14/tests.py reports/2026/02.February/06-02-2026/21.49.16/tests.py reports/2026/02.February/06-02-2026/21.51.36/tests.py reports/2026/02.February/06-02-2026/21.53.39/tests.py reports/2026/02.February/06-02-2026/21.57.50/tests.py reports/2026/02.February/06-02-2026/22.02.30/tests.py reports/2026/02.February/06-02-2026/22.10.10/tests.py reports/2026/02.February/06-02-2026/22.17.56/tests.py src/flowscout/__init__.py src/flowscout/analysis/__init__.py src/flowscout/analysis/detector.py src/flowscout/analysis/graph.py src/flowscout/analysis/narrative.py src/flowscout/analysis/verdict.py src/flowscout/cli.py src/flowscout/codegen/__init__.py src/flowscout/codegen/bdd.py src/flowscout/codegen/playwright_tests.py src/flowscout/core/__init__.py src/flowscout/core/browser.py src/flowscout/core/navigator.py src/flowscout/core/state.py src/flowscout/discovery/__init__.py src/flowscout/discovery/actions.py src/flowscout/discovery/elements.py src/flowscout/discovery/inputs.py src/flowscout/discovery/intent.py src/flowscout/js/__init__.py src/flowscout/reporting/__init__.py src/flowscout/reporting/html.py src/flowscout/reporting/terminal.py src/flowscout/storage/__init__.py src/flowscout/storage/db.py tests/conftest.py tests/test_actions.py tests/test_bdd.py tests/test_detector.py tests/test_elements.py tests/test_graph.py tests/test_inputs.py tests/test_intent.py tests/test_narrative.py tests/test_state.py tests/test_verdict.py
2026-02-06 23:22:26 | DEBUG    | lintro.tools.implementations.ruff.check:execute_ruff_check:173 | [ruff] format --check success: True
2026-02-06 23:22:26 | DEBUG    | lintro.plugins.base:_prepare_execution:383 | [pydoclint] Preparing execution for 1 input paths
2026-02-06 23:22:26 | DEBUG    | lintro.utils.async_tool_executor:run_tool_async:108 | Completed async execution of ruff
2026-02-06 23:22:27 | DEBUG    | lintro.plugins.base:_prepare_execution:383 | [cargo_audit] Preparing execution for 1 input paths
2026-02-06 23:22:27 | DEBUG    | lintro.utils.async_tool_executor:run_tool_async:108 | Completed async execution of oxlint
2026-02-06 23:22:27 | DEBUG    | lintro.plugins.file_discovery:discover_files:108 | File discovery: 0 files matching ['Dockerfile', 'Dockerfile.*']
2026-02-06 23:22:27 | DEBUG    | lintro.plugins.base:_prepare_execution:397 | [hadolint] Early exit: No files found to check.
2026-02-06 23:22:27 | DEBUG    | lintro.utils.async_tool_executor:run_tool_async:108 | Completed async execution of hadolint
2026-02-06 23:22:27 | DEBUG    | lintro.plugins.file_discovery:discover_files:108 | File discovery: 1 files matching ['*.toml']
2026-02-06 23:22:27 | DEBUG    | lintro.plugins.execution_preparation:prepare_execution:183 | Files to process: ['/Users/eiteldagnin/Code/ui-framework/pyproject.toml']
2026-02-06 23:22:27 | DEBUG    | lintro.plugins.execution_preparation:prepare_execution:197 | Prepared execution: 1 files, cwd=/Users/eiteldagnin/Code/ui-framework, timeout=30.0s
2026-02-06 23:22:27 | DEBUG    | lintro.plugins.base:_prepare_execution:402 | [taplo] Ready: 1 files, timeout=30.0s
2026-02-06 23:22:27 | DEBUG    | lintro.tools.definitions.taplo:check:223 | [TaploPlugin] Running lint: taplo lint pyproject.toml (cwd=/Users/eiteldagnin/Code/ui-framework)
2026-02-06 23:22:27 | DEBUG    | lintro.plugins.subprocess_executor:run_subprocess:158 | Running subprocess: taplo lint pyproject.toml (timeout=30.0s, cwd=/Users/eiteldagnin/Code/ui-framework)
2026-02-06 23:22:27 | DEBUG    | lintro.tools.definitions.taplo:check:250 | [TaploPlugin] Running format check: taplo fmt --check pyproject.toml (cwd=/Users/eiteldagnin/Code/ui-framework)
2026-02-06 23:22:27 | DEBUG    | lintro.plugins.subprocess_executor:run_subprocess:158 | Running subprocess: taplo fmt --check pyproject.toml (timeout=30.0s, cwd=/Users/eiteldagnin/Code/ui-framework)
2026-02-06 23:22:27 | DEBUG    | lintro.utils.async_tool_executor:run_tool_async:108 | Completed async execution of taplo
2026-02-06 23:22:27 | DEBUG    | lintro.plugins.file_discovery:discover_files:108 | File discovery: 0 files matching ['Cargo.lock']
2026-02-06 23:22:27 | DEBUG    | lintro.plugins.base:_prepare_execution:397 | [cargo_audit] Early exit: No files found to check.
2026-02-06 23:22:27 | DEBUG    | lintro.utils.async_tool_executor:run_tool_async:108 | Completed async execution of cargo_audit
2026-02-06 23:22:27 | DEBUG    | lintro.plugins.file_discovery:discover_files:108 | File discovery: 54 files matching ['*.py', '*.pyi']
2026-02-06 23:22:27 | DEBUG    | lintro.plugins.execution_preparation:prepare_execution:183 | Files to process: ['/Users/eiteldagnin/Code/ui-framework/reports/2026/02.February/06-02-2026/12.58.21/tests.py', '/Users/eiteldagnin/Code/ui-framework/reports/2026/02.February/06-02-2026/20.18.16/tests.py', '/Users/eiteldagnin/Code/ui-framework/reports/2026/02.February/06-02-2026/20.50.18/tests.py', '/Users/eiteldagnin/Code/ui-framework/reports/2026/02.February/06-02-2026/21.01.27/tests.py', '/Users/eiteldagnin/Code/ui-framework/reports/2026/02.February/06-02-2026/21.02.55/tests.py', '/Users/eiteldagnin/Code/ui-framework/reports/2026/02.February/06-02-2026/21.09.33/tests.py', '/Users/eiteldagnin/Code/ui-framework/reports/2026/02.February/06-02-2026/21.17.49/tests.py', '/Users/eiteldagnin/Code/ui-framework/reports/2026/02.February/06-02-2026/21.20.08/tests.py', '/Users/eiteldagnin/Code/ui-framework/reports/2026/02.February/06-02-2026/21.23.27/tests.py', '/Users/eiteldagnin/Code/ui-framework/reports/2026/02.February/06-02-2026/21.25.53/tests.py', '/Users/eiteldagnin/Code/ui-framework/reports/2026/02.February/06-02-2026/21.47.14/tests.py', '/Users/eiteldagnin/Code/ui-framework/reports/2026/02.February/06-02-2026/21.49.16/tests.py', '/Users/eiteldagnin/Code/ui-framework/reports/2026/02.February/06-02-2026/21.51.36/tests.py', '/Users/eiteldagnin/Code/ui-framework/reports/2026/02.February/06-02-2026/21.53.39/tests.py', '/Users/eiteldagnin/Code/ui-framework/reports/2026/02.February/06-02-2026/21.57.50/tests.py', '/Users/eiteldagnin/Code/ui-framework/reports/2026/02.February/06-02-2026/22.02.30/tests.py', '/Users/eiteldagnin/Code/ui-framework/reports/2026/02.February/06-02-2026/22.10.10/tests.py', '/Users/eiteldagnin/Code/ui-framework/reports/2026/02.February/06-02-2026/22.17.56/tests.py', '/Users/eiteldagnin/Code/ui-framework/src/flowscout/__init__.py', '/Users/eiteldagnin/Code/ui-framework/src/flowscout/analysis/__init__.py', '/Users/eiteldagnin/Code/ui-framework/src/flowscout/analysis/detector.py', '/Users/eiteldagnin/Code/ui-framework/src/flowscout/analysis/graph.py', '/Users/eiteldagnin/Code/ui-framework/src/flowscout/analysis/narrative.py', '/Users/eiteldagnin/Code/ui-framework/src/flowscout/analysis/verdict.py', '/Users/eiteldagnin/Code/ui-framework/src/flowscout/cli.py', '/Users/eiteldagnin/Code/ui-framework/src/flowscout/codegen/__init__.py', '/Users/eiteldagnin/Code/ui-framework/src/flowscout/codegen/bdd.py', '/Users/eiteldagnin/Code/ui-framework/src/flowscout/codegen/playwright_tests.py', '/Users/eiteldagnin/Code/ui-framework/src/flowscout/core/__init__.py', '/Users/eiteldagnin/Code/ui-framework/src/flowscout/core/browser.py', '/Users/eiteldagnin/Code/ui-framework/src/flowscout/core/navigator.py', '/Users/eiteldagnin/Code/ui-framework/src/flowscout/core/state.py', '/Users/eiteldagnin/Code/ui-framework/src/flowscout/discovery/__init__.py', '/Users/eiteldagnin/Code/ui-framework/src/flowscout/discovery/actions.py', '/Users/eiteldagnin/Code/ui-framework/src/flowscout/discovery/elements.py', '/Users/eiteldagnin/Code/ui-framework/src/flowscout/discovery/inputs.py', '/Users/eiteldagnin/Code/ui-framework/src/flowscout/discovery/intent.py', '/Users/eiteldagnin/Code/ui-framework/src/flowscout/js/__init__.py', '/Users/eiteldagnin/Code/ui-framework/src/flowscout/reporting/__init__.py', '/Users/eiteldagnin/Code/ui-framework/src/flowscout/reporting/html.py', '/Users/eiteldagnin/Code/ui-framework/src/flowscout/reporting/terminal.py', '/Users/eiteldagnin/Code/ui-framework/src/flowscout/storage/__init__.py', '/Users/eiteldagnin/Code/ui-framework/src/flowscout/storage/db.py', '/Users/eiteldagnin/Code/ui-framework/tests/conftest.py', '/Users/eiteldagnin/Code/ui-framework/tests/test_actions.py', '/Users/eiteldagnin/Code/ui-framework/tests/test_bdd.py', '/Users/eiteldagnin/Code/ui-framework/tests/test_detector.py', '/Users/eiteldagnin/Code/ui-framework/tests/test_elements.py', '/Users/eiteldagnin/Code/ui-framework/tests/test_graph.py', '/Users/eiteldagnin/Code/ui-framework/tests/test_inputs.py', '/Users/eiteldagnin/Code/ui-framework/tests/test_intent.py', '/Users/eiteldagnin/Code/ui-framework/tests/test_narrative.py', '/Users/eiteldagnin/Code/ui-framework/tests/test_state.py', '/Users/eiteldagnin/Code/ui-framework/tests/test_verdict.py']
2026-02-06 23:22:27 | DEBUG    | lintro.plugins.execution_preparation:prepare_execution:197 | Prepared execution: 54 files, cwd=/Users/eiteldagnin/Code/ui-framework, timeout=30.0s
2026-02-06 23:22:27 | DEBUG    | lintro.plugins.base:_prepare_execution:402 | [pydoclint] Ready: 54 files, timeout=30.0s
2026-02-06 23:22:27 | DEBUG    | lintro.plugins.subprocess_executor:run_subprocess:158 | Running subprocess: pydoclint --quiet /Users/eiteldagnin/Code/ui-framework/reports/2026/02.February/06-02-2026/12.58.21/tests.py (timeout=30.0s, cwd=None)
2026-02-06 23:22:27 | DEBUG    | lintro.plugins.file_discovery:discover_files:108 | File discovery: 21 files matching ['*.ts', '*.tsx', '*.mts', '*.cts']
2026-02-06 23:22:27 | DEBUG    | lintro.plugins.execution_preparation:prepare_execution:183 | Files to process: ['/Users/eiteldagnin/Code/ui-framework/report-ui/src/App.tsx', '/Users/eiteldagnin/Code/ui-framework/report-ui/src/components/CommandBar.tsx', '/Users/eiteldagnin/Code/ui-framework/report-ui/src/components/JourneyDetailPanel.tsx', '/Users/eiteldagnin/Code/ui-framework/report-ui/src/components/JourneyList.tsx', '/Users/eiteldagnin/Code/ui-framework/report-ui/src/components/JourneyRow.tsx', '/Users/eiteldagnin/Code/ui-framework/report-ui/src/components/OutcomePanel.tsx', '/Users/eiteldagnin/Code/ui-framework/report-ui/src/components/PageReference.tsx', '/Users/eiteldagnin/Code/ui-framework/report-ui/src/components/StateGraph.tsx', '/Users/eiteldagnin/Code/ui-framework/report-ui/src/components/StatsSummary.tsx', '/Users/eiteldagnin/Code/ui-framework/report-ui/src/components/StepTimeline.tsx', '/Users/eiteldagnin/Code/ui-framework/report-ui/src/components/StepTimelineNode.tsx', '/Users/eiteldagnin/Code/ui-framework/report-ui/src/lib/flow-utils.ts', '/Users/eiteldagnin/Code/ui-framework/report-ui/src/main.tsx', '/Users/eiteldagnin/Code/ui-framework/report-ui/src/types.ts', '/Users/eiteldagnin/Code/ui-framework/report-ui/vite.config.ts', '/Users/eiteldagnin/Code/ui-framework/src/flowscout/js/discovery.ts', '/Users/eiteldagnin/Code/ui-framework/src/flowscout/js/dom_structure.ts', '/Users/eiteldagnin/Code/ui-framework/src/flowscout/js/form_state.ts', '/Users/eiteldagnin/Code/ui-framework/src/flowscout/js/keyboard_hints.ts', '/Users/eiteldagnin/Code/ui-framework/src/flowscout/js/signals.ts', '/Users/eiteldagnin/Code/ui-framework/src/flowscout/js/visible_text.ts']
2026-02-06 23:22:27 | DEBUG    | lintro.plugins.execution_preparation:prepare_execution:197 | Prepared execution: 21 files, cwd=/Users/eiteldagnin/Code/ui-framework, timeout=60.0s
2026-02-06 23:22:27 | DEBUG    | lintro.plugins.base:_prepare_execution:402 | [tsc] Ready: 21 files, timeout=60.0s
2026-02-06 23:22:27 | DEBUG    | lintro.tools.definitions.tsc:check:395 | [tsc] Discovered 21 TypeScript file(s)
2026-02-06 23:22:27 | DEBUG    | lintro.tools.definitions.tsc:check:455 | [tsc] No tsconfig.json found, passing files directly
2026-02-06 23:22:27 | DEBUG    | lintro.tools.definitions.tsc:check:463 | [tsc] Running with cwd=/Users/eiteldagnin/Code/ui-framework and cmd=['tsc', '--noEmit', '--pretty', 'false', '--skipLibCheck', 'report-ui/src/App.tsx', 'report-ui/src/components/CommandBar.tsx', 'report-ui/src/components/JourneyDetailPanel.tsx', 'report-ui/src/components/JourneyList.tsx', 'report-ui/src/components/JourneyRow.tsx', 'report-ui/src/components/OutcomePanel.tsx', 'report-ui/src/components/PageReference.tsx', 'report-ui/src/components/StateGraph.tsx', 'report-ui/src/components/StatsSummary.tsx', 'report-ui/src/components/StepTimeline.tsx', 'report-ui/src/components/StepTimelineNode.tsx', 'report-ui/src/lib/flow-utils.ts', 'report-ui/src/main.tsx', 'report-ui/src/types.ts', 'report-ui/vite.config.ts', 'src/flowscout/js/discovery.ts', 'src/flowscout/js/dom_structure.ts', 'src/flowscout/js/form_state.ts', 'src/flowscout/js/keyboard_hints.ts', 'src/flowscout/js/signals.ts', 'src/flowscout/js/visible_text.ts']
2026-02-06 23:22:27 | DEBUG    | lintro.plugins.subprocess_executor:run_subprocess:158 | Running subprocess: tsc --noEmit --pretty false --skipLibCheck... (timeout=60.0s, cwd=/Users/eiteldagnin/Code/ui-framework)
2026-02-06 23:22:27 | DEBUG    | lintro.parsers.pydoclint.pydoclint_parser:parse_pydoclint_output:107 | Line did not match pydoclint pattern: <unknown>:2375: SyntaxWarning: invalid escape sequence '\/'
2026-02-06 23:22:27 | DEBUG    | lintro.parsers.pydoclint.pydoclint_parser:parse_pydoclint_output:107 | Line did not match pydoclint pattern: <unknown>:2389: SyntaxWarning: invalid escape sequence '\/'
2026-02-06 23:22:27 | DEBUG    | lintro.parsers.pydoclint.pydoclint_parser:parse_pydoclint_output:107 | Line did not match pydoclint pattern: <unknown>:2473: SyntaxWarning: invalid escape sequence '\/'
2026-02-06 23:22:27 | DEBUG    | lintro.parsers.pydoclint.pydoclint_parser:parse_pydoclint_output:107 | Line did not match pydoclint pattern: <unknown>:2487: SyntaxWarning: invalid escape sequence '\/'
2026-02-06 23:22:27 | DEBUG    | lintro.parsers.pydoclint.pydoclint_parser:parse_pydoclint_output:107 | Line did not match pydoclint pattern: <unknown>:2599: SyntaxWarning: invalid escape sequence '\/'
2026-02-06 23:22:27 | DEBUG    | lintro.parsers.pydoclint.pydoclint_parser:parse_pydoclint_output:107 | Line did not match pydoclint pattern: <unknown>:2613: SyntaxWarning: invalid escape sequence '\/'
2026-02-06 23:22:27 | DEBUG    | lintro.parsers.pydoclint.pydoclint_parser:parse_pydoclint_output:107 | Line did not match pydoclint pattern: <unknown>:2627: SyntaxWarning: invalid escape sequence '\/'
2026-02-06 23:22:27 | DEBUG    | lintro.parsers.pydoclint.pydoclint_parser:parse_pydoclint_output:107 | Line did not match pydoclint pattern: <unknown>:2641: SyntaxWarning: invalid escape sequence '\/'
2026-02-06 23:22:27 | DEBUG    | lintro.parsers.pydoclint.pydoclint_parser:parse_pydoclint_output:107 | Line did not match pydoclint pattern: <unknown>:2655: SyntaxWarning: invalid escape sequence '\/'
2026-02-06 23:22:27 | DEBUG    | lintro.plugins.subprocess_executor:run_subprocess:158 | Running subprocess: pydoclint --quiet /Users/eiteldagnin/Code/ui-framework/reports/2026/02.February/06-02-2026/20.18.16/tests.py (timeout=30.0s, cwd=None)
2026-02-06 23:22:27 | DEBUG    | lintro.parsers.pydoclint.pydoclint_parser:parse_pydoclint_output:107 | Line did not match pydoclint pattern: <unknown>:35: SyntaxWarning: invalid escape sequence '\/'
2026-02-06 23:22:27 | DEBUG    | lintro.parsers.pydoclint.pydoclint_parser:parse_pydoclint_output:107 | Line did not match pydoclint pattern: <unknown>:38: SyntaxWarning: invalid escape sequence '\/'
2026-02-06 23:22:27 | DEBUG    | lintro.parsers.pydoclint.pydoclint_parser:parse_pydoclint_output:107 | Line did not match pydoclint pattern: <unknown>:51: SyntaxWarning: invalid escape sequence '\/'
